Orthogroup	Node	Bootstrap	Paralog1	Paralog2
syn_tree/RAxML_bipartitions.0002419.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.529	gnl_Aspof_V1_evm.model.AsparagusV1_05.2184
syn_tree/RAxML_bipartitions.0002434.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_06.1879	gnl_Aspof_V1_evm.model.AsparagusV1_07.3428
syn_tree/RAxML_bipartitions.0002445.cds.aln.raxml.out	N6	54	gnl_Aspof_V1_evm.model.AsparagusV1_04.189	gnl_Aspof_V1_evm.model.AsparagusV1_10.1889
syn_tree/RAxML_bipartitions.0002450.cds.aln.raxml.out	N7	89	gnl_Aspof_V1_evm.model.AsparagusV1_04.179	gnl_Aspof_V1_evm.model.AsparagusV1_10.1899
syn_tree/RAxML_bipartitions.0002451.cds.aln.raxml.out	N6	82	gnl_Aspof_V1_evm.model.AsparagusV1_03.2182	gnl_Aspof_V1_evm.model.AsparagusV1_07.2965
syn_tree/RAxML_bipartitions.0002463.cds.aln.raxml.out	N6	94	gnl_Aspof_V1_evm.model.AsparagusV1_01.1055	gnl_Aspof_V1_evm.model.AsparagusV1_07.2370
syn_tree/RAxML_bipartitions.0002466.cds.aln.raxml.out	N7	85	gnl_Aspof_V1_evm.model.AsparagusV1_01.3554	gnl_Aspof_V1_evm.model.AsparagusV1_05.675
syn_tree/RAxML_bipartitions.0002471.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.1123	gnl_Aspof_V1_evm.model.AsparagusV1_07.3857
syn_tree/RAxML_bipartitions.0002476.cds.aln.raxml.out	N6	73	gnl_Aspof_V1_evm.model.AsparagusV1_04.382	gnl_Aspof_V1_evm.model.AsparagusV1_10.1806
syn_tree/RAxML_bipartitions.0002484.cds.aln.raxml.out	N7	77	gnl_Aspof_V1_evm.model.AsparagusV1_01.129	gnl_Aspof_V1_evm.model.AsparagusV1_05.3270
syn_tree/RAxML_bipartitions.0002511.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_04.1744	gnl_Aspof_V1_evm.model.AsparagusV1_10.329
syn_tree/RAxML_bipartitions.0002513.cds.aln.raxml.out	N16	95	gnl_Aspof_V1_evm.model.AsparagusV1_07.616	gnl_Aspof_V1_evm.model.AsparagusV1_08.3390
syn_tree/RAxML_bipartitions.0002522.cds.aln.raxml.out	N6	89	gnl_Aspof_V1_evm.model.AsparagusV1_03.1603	gnl_Aspof_V1_evm.model.AsparagusV1_07.3602
syn_tree/RAxML_bipartitions.0002530.cds.aln.raxml.out	N6	75	gnl_Aspof_V1_evm.model.AsparagusV1_02.22	gnl_Aspof_V1_evm.model.AsparagusV1_08.3568
syn_tree/RAxML_bipartitions.0002571.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.536	gnl_Aspof_V1_evm.model.AsparagusV1_05.2191
syn_tree/RAxML_bipartitions.0002578.cds.aln.raxml.out	N14	45	gnl_Aspof_V1_evm.model.AsparagusV1_03.754	gnl_Aspof_V1_evm.model.AsparagusV1_03.2350
syn_tree/RAxML_bipartitions.0002579.cds.aln.raxml.out	N6	91	gnl_Aspof_V1_evm.model.AsparagusV1_01.104	gnl_Aspof_V1_evm.model.AsparagusV1_05.3309
syn_tree/RAxML_bipartitions.0002587.cds.aln.raxml.out	N6	93	gnl_Aspof_V1_evm.model.AsparagusV1_01.2475	gnl_Aspof_V1_evm.model.AsparagusV1_06.1018
syn_tree/RAxML_bipartitions.0002602.cds.aln.raxml.out	N6	93	gnl_Aspof_V1_evm.model.AsparagusV1_04.360	gnl_Aspof_V1_evm.model.AsparagusV1_10.1817
syn_tree/RAxML_bipartitions.0002616.cds.aln.raxml.out	N6	62	gnl_Aspof_V1_evm.model.AsparagusV1_04.2054	gnl_Aspof_V1_evm.model.AsparagusV1_10.1294
syn_tree/RAxML_bipartitions.0002629.cds.aln.raxml.out	N6	96	gnl_Aspof_V1_evm.model.AsparagusV1_01.1056	gnl_Aspof_V1_evm.model.AsparagusV1_07.2371
syn_tree/RAxML_bipartitions.0002646.cds.aln.raxml.out	N17	100	gnl_Aspof_V1_evm.model.AsparagusV1_05.149	gnl_Aspof_V1_evm.model.AsparagusV1_07.1230
syn_tree/RAxML_bipartitions.0002665.cds.aln.raxml.out	N6	80	gnl_Aspof_V1_evm.model.AsparagusV1_03.1699	gnl_Aspof_V1_evm.model.AsparagusV1_07.3521
syn_tree/RAxML_bipartitions.0002666.cds.aln.raxml.out	N16	40	gnl_Aspof_V1_evm.model.AsparagusV1_03.28	gnl_Aspof_V1_evm.model.AsparagusV1_08.2437
syn_tree/RAxML_bipartitions.0002679.cds.aln.raxml.out	N6	90	gnl_Aspof_V1_evm.model.AsparagusV1_06.1942	gnl_Aspof_V1_evm.model.AsparagusV1_07.3493
syn_tree/RAxML_bipartitions.0002685.cds.aln.raxml.out	N6	32	gnl_Aspof_V1_evm.model.AsparagusV1_01.635	gnl_Aspof_V1_evm.model.AsparagusV1_05.2409
syn_tree/RAxML_bipartitions.0002685.cds.aln.raxml.out	N7	45	gnl_Aspof_V1_evm.model.AsparagusV1_01.635	gnl_Aspof_V1_evm.model.AsparagusV1_05.2412
syn_tree/RAxML_bipartitions.0002739.cds.aln.raxml.out	N6	56	gnl_Aspof_V1_evm.model.AsparagusV1_01.466	gnl_Aspof_V1_evm.model.AsparagusV1_05.1957
syn_tree/RAxML_bipartitions.0002741.cds.aln.raxml.out	N14	26	gnl_Aspof_V1_evm.model.AsparagusV1_01.759	gnl_Aspof_V1_evm.model.AsparagusV1_04.170
syn_tree/RAxML_bipartitions.0002749.cds.aln.raxml.out	N6	59	gnl_Aspof_V1_evm.model.AsparagusV1_01.450	gnl_Aspof_V1_evm.model.AsparagusV1_05.1884
syn_tree/RAxML_bipartitions.0002765.cds.aln.raxml.out	N14	94	gnl_Aspof_V1_evm.model.AsparagusV1_06.1845	gnl_Aspof_V1_evm.model.AsparagusV1_Unassigned.366
syn_tree/RAxML_bipartitions.0002769.cds.aln.raxml.out	N6	61	gnl_Aspof_V1_evm.model.AsparagusV1_02.78	gnl_Aspof_V1_evm.model.AsparagusV1_08.3603
syn_tree/RAxML_bipartitions.0002804.cds.aln.raxml.out	N6	69	gnl_Aspof_V1_evm.model.AsparagusV1_05.214	gnl_Aspof_V1_evm.model.AsparagusV1_07.1151
syn_tree/RAxML_bipartitions.0002808.cds.aln.raxml.out	N15	38	gnl_Aspof_V1_evm.model.AsparagusV1_07.2934	gnl_Aspof_V1_evm.model.AsparagusV1_08.1284
syn_tree/RAxML_bipartitions.0002814.cds.aln.raxml.out	N7	97	gnl_Aspof_V1_evm.model.AsparagusV1_03.2045	gnl_Aspof_V1_evm.model.AsparagusV1_07.3036
syn_tree/RAxML_bipartitions.0002839.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_01.3418	gnl_Aspof_V1_evm.model.AsparagusV1_05.1750
syn_tree/RAxML_bipartitions.0002848.cds.aln.raxml.out	N14	87	gnl_Aspof_V1_evm.model.AsparagusV1_02.335	gnl_Aspof_V1_evm.model.AsparagusV1_07.617
syn_tree/RAxML_bipartitions.0002853.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.1261	gnl_Aspof_V1_evm.model.AsparagusV1_07.3614
syn_tree/RAxML_bipartitions.0002856.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.2048	gnl_Aspof_V1_evm.model.AsparagusV1_08.3112
syn_tree/RAxML_bipartitions.0002858.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.624	gnl_Aspof_V1_evm.model.AsparagusV1_05.2382
syn_tree/RAxML_bipartitions.0002899.cds.aln.raxml.out	N6	58	gnl_Aspof_V1_evm.model.AsparagusV1_01.2799	gnl_Aspof_V1_evm.model.AsparagusV1_06.594
syn_tree/RAxML_bipartitions.0002919.cds.aln.raxml.out	N7	95	gnl_Aspof_V1_evm.model.AsparagusV1_06.1937	gnl_Aspof_V1_evm.model.AsparagusV1_07.3481
syn_tree/RAxML_bipartitions.0002932.cds.aln.raxml.out	N6	54	gnl_Aspof_V1_evm.model.AsparagusV1_02.240	gnl_Aspof_V1_evm.model.AsparagusV1_08.3431
syn_tree/RAxML_bipartitions.0002936.cds.aln.raxml.out	N14	61	gnl_Aspof_V1_evm.model.AsparagusV1_04.720	gnl_Aspof_V1_evm.model.AsparagusV1_09.90
syn_tree/RAxML_bipartitions.0002949.cds.aln.raxml.out	N6	78	gnl_Aspof_V1_evm.model.AsparagusV1_02.647	gnl_Aspof_V1_evm.model.AsparagusV1_09.245
syn_tree/RAxML_bipartitions.0002973.cds.aln.raxml.out	N6	80	gnl_Aspof_V1_evm.model.AsparagusV1_03.1972	gnl_Aspof_V1_evm.model.AsparagusV1_07.2839
syn_tree/RAxML_bipartitions.0002990.cds.aln.raxml.out	N6	83	gnl_Aspof_V1_evm.model.AsparagusV1_03.1423	gnl_Aspof_V1_evm.model.AsparagusV1_07.3685
syn_tree/RAxML_bipartitions.0002993.cds.aln.raxml.out	N6	98	gnl_Aspof_V1_evm.model.AsparagusV1_03.79	gnl_Aspof_V1_evm.model.AsparagusV1_08.2409
syn_tree/RAxML_bipartitions.0002996.cds.aln.raxml.out	N6	91	gnl_Aspof_V1_evm.model.AsparagusV1_05.353	gnl_Aspof_V1_evm.model.AsparagusV1_07.240
syn_tree/RAxML_bipartitions.0002999.cds.aln.raxml.out	N7	49	gnl_Aspof_V1_evm.model.AsparagusV1_02.41	gnl_Aspof_V1_evm.model.AsparagusV1_05.271
syn_tree/RAxML_bipartitions.0002999.cds.aln.raxml.out	N7	49	gnl_Aspof_V1_evm.model.AsparagusV1_02.41	gnl_Aspof_V1_evm.model.AsparagusV1_07.49
syn_tree/RAxML_bipartitions.0002999.cds.aln.raxml.out	N6	97	gnl_Aspof_V1_evm.model.AsparagusV1_05.271	gnl_Aspof_V1_evm.model.AsparagusV1_07.49
syn_tree/RAxML_bipartitions.0003009.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.1143	gnl_Aspof_V1_evm.model.AsparagusV1_09.1434
syn_tree/RAxML_bipartitions.0003031.cds.aln.raxml.out	N14	70	gnl_Aspof_V1_evm.model.AsparagusV1_04.210	gnl_Aspof_V1_evm.model.AsparagusV1_07.2002
syn_tree/RAxML_bipartitions.0003040.cds.aln.raxml.out	N6	66	gnl_Aspof_V1_evm.model.AsparagusV1_03.714	gnl_Aspof_V1_evm.model.AsparagusV1_07.3139
syn_tree/RAxML_bipartitions.0003047.cds.aln.raxml.out	N14	33	gnl_Aspof_V1_evm.model.AsparagusV1_04.298	gnl_Aspof_V1_evm.model.AsparagusV1_07.1915
syn_tree/RAxML_bipartitions.0003078.cds.aln.raxml.out	N6	85	gnl_Aspof_V1_evm.model.AsparagusV1_02.498	gnl_Aspof_V1_evm.model.AsparagusV1_09.515
syn_tree/RAxML_bipartitions.0003087.cds.aln.raxml.out	N6	80	gnl_Aspof_V1_evm.model.AsparagusV1_04.513	gnl_Aspof_V1_evm.model.AsparagusV1_10.1741
syn_tree/RAxML_bipartitions.0003093.cds.aln.raxml.out	N14	21	gnl_Aspof_V1_evm.model.AsparagusV1_07.768	gnl_Aspof_V1_evm.model.AsparagusV1_08.3296
syn_tree/RAxML_bipartitions.0003094.cds.aln.raxml.out	N6	93	gnl_Aspof_V1_evm.model.AsparagusV1_01.372	gnl_Aspof_V1_evm.model.AsparagusV1_05.2749
syn_tree/RAxML_bipartitions.0003103.cds.aln.raxml.out	N6	79	gnl_Aspof_V1_evm.model.AsparagusV1_02.1959	gnl_Aspof_V1_evm.model.AsparagusV1_08.3043
syn_tree/RAxML_bipartitions.0003110.cds.aln.raxml.out	N6	96	gnl_Aspof_V1_evm.model.AsparagusV1_03.3001	gnl_Aspof_V1_evm.model.AsparagusV1_08.524
syn_tree/RAxML_bipartitions.0003128.cds.aln.raxml.out	N6	98	gnl_Aspof_V1_evm.model.AsparagusV1_05.508	gnl_Aspof_V1_evm.model.AsparagusV1_07.439
syn_tree/RAxML_bipartitions.0003147.cds.aln.raxml.out	N6	79	gnl_Aspof_V1_evm.model.AsparagusV1_05.513	gnl_Aspof_V1_evm.model.AsparagusV1_07.426
syn_tree/RAxML_bipartitions.0003152.cds.aln.raxml.out	N14	30	gnl_Aspof_V1_evm.model.AsparagusV1_01.2289	gnl_Aspof_V1_evm.model.AsparagusV1_08.539
syn_tree/RAxML_bipartitions.0003167.cds.aln.raxml.out	N6	96	gnl_Aspof_V1_evm.model.AsparagusV1_02.108	gnl_Aspof_V1_evm.model.AsparagusV1_08.3553
syn_tree/RAxML_bipartitions.0003177.cds.aln.raxml.out	N15	92	gnl_Aspof_V1_evm.model.AsparagusV1_04.2271	gnl_Aspof_V1_evm.model.AsparagusV1_08.71
syn_tree/RAxML_bipartitions.0003183.cds.aln.raxml.out	N8	74	gnl_Aspof_V1_evm.model.AsparagusV1_02.91	gnl_Aspof_V1_evm.model.AsparagusV1_05.284
syn_tree/RAxML_bipartitions.0003183.cds.aln.raxml.out	N8	74	gnl_Aspof_V1_evm.model.AsparagusV1_02.91	gnl_Aspof_V1_evm.model.AsparagusV1_07.128
syn_tree/RAxML_bipartitions.0003183.cds.aln.raxml.out	N6	91	gnl_Aspof_V1_evm.model.AsparagusV1_05.284	gnl_Aspof_V1_evm.model.AsparagusV1_07.128
syn_tree/RAxML_bipartitions.0003184.cds.aln.raxml.out	N8	27	gnl_Aspof_V1_evm.model.AsparagusV1_02.98	gnl_Aspof_V1_evm.model.AsparagusV1_07.130
syn_tree/RAxML_bipartitions.0003184.cds.aln.raxml.out	N7	89	gnl_Aspof_V1_evm.model.AsparagusV1_02.98	gnl_Aspof_V1_evm.model.AsparagusV1_08.3561
syn_tree/RAxML_bipartitions.0003229.cds.aln.raxml.out	N7	79	gnl_Aspof_V1_evm.model.AsparagusV1_02.26	gnl_Aspof_V1_evm.model.AsparagusV1_07.12
syn_tree/RAxML_bipartitions.0003242.cds.aln.raxml.out	N6	87	gnl_Aspof_V1_evm.model.AsparagusV1_04.2754	gnl_Aspof_V1_evm.model.AsparagusV1_10.564
syn_tree/RAxML_bipartitions.0003257.cds.aln.raxml.out	N6	80	gnl_Aspof_V1_evm.model.AsparagusV1_01.304	gnl_Aspof_V1_evm.model.AsparagusV1_05.2663
syn_tree/RAxML_bipartitions.0003266.cds.aln.raxml.out	N6	65	gnl_Aspof_V1_evm.model.AsparagusV1_03.2619	gnl_Aspof_V1_evm.model.AsparagusV1_08.1147
syn_tree/RAxML_bipartitions.0003268.cds.aln.raxml.out	N6	88	gnl_Aspof_V1_evm.model.AsparagusV1_01.507	gnl_Aspof_V1_evm.model.AsparagusV1_05.2123
syn_tree/RAxML_bipartitions.0003270.cds.aln.raxml.out	N7	57	gnl_Aspof_V1_evm.model.AsparagusV1_01.549	gnl_Aspof_V1_evm.model.AsparagusV1_05.1412
syn_tree/RAxML_bipartitions.0003288.cds.aln.raxml.out	N17	48	gnl_Aspof_V1_evm.model.AsparagusV1_04.903	gnl_Aspof_V1_evm.model.AsparagusV1_07.2178
syn_tree/RAxML_bipartitions.0003288.cds.aln.raxml.out	N17	48	gnl_Aspof_V1_evm.model.AsparagusV1_04.903	gnl_Aspof_V1_evm.model.AsparagusV1_07.2179
syn_tree/RAxML_bipartitions.0003306.cds.aln.raxml.out	N6	61	gnl_Aspof_V1_evm.model.AsparagusV1_04.3319	gnl_Aspof_V1_evm.model.AsparagusV1_10.788
syn_tree/RAxML_bipartitions.0003311.cds.aln.raxml.out	N6	93	gnl_Aspof_V1_evm.model.AsparagusV1_03.3028	gnl_Aspof_V1_evm.model.AsparagusV1_08.642
syn_tree/RAxML_bipartitions.0003312.cds.aln.raxml.out	N6	74	gnl_Aspof_V1_evm.model.AsparagusV1_01.3467	gnl_Aspof_V1_evm.model.AsparagusV1_05.961
syn_tree/RAxML_bipartitions.0003317.cds.aln.raxml.out	N14	85	gnl_Aspof_V1_evm.model.AsparagusV1_02.182	gnl_Aspof_V1_evm.model.AsparagusV1_07.282
syn_tree/RAxML_bipartitions.0003317.cds.aln.raxml.out	N6	92	gnl_Aspof_V1_evm.model.AsparagusV1_05.374	gnl_Aspof_V1_evm.model.AsparagusV1_07.282
syn_tree/RAxML_bipartitions.0003325.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.67	gnl_Aspof_V1_evm.model.AsparagusV1_07.97
syn_tree/RAxML_bipartitions.0003336.cds.aln.raxml.out	N7	90	gnl_Aspof_V1_evm.model.AsparagusV1_04.550	gnl_Aspof_V1_evm.model.AsparagusV1_10.1784
syn_tree/RAxML_bipartitions.0003338.cds.aln.raxml.out	N6	96	gnl_Aspof_V1_evm.model.AsparagusV1_05.528	gnl_Aspof_V1_evm.model.AsparagusV1_07.696
syn_tree/RAxML_bipartitions.0003369.cds.aln.raxml.out	N14	78	gnl_Aspof_V1_evm.model.AsparagusV1_02.1012	gnl_Aspof_V1_evm.model.AsparagusV1_04.1922
syn_tree/RAxML_bipartitions.0003370.cds.aln.raxml.out	N6	70	gnl_Aspof_V1_evm.model.AsparagusV1_02.1916	gnl_Aspof_V1_evm.model.AsparagusV1_08.3035
syn_tree/RAxML_bipartitions.0003374.cds.aln.raxml.out	N14	99	gnl_Aspof_V1_evm.model.AsparagusV1_02.2132	gnl_Aspof_V1_evm.model.AsparagusV1_07.943
syn_tree/RAxML_bipartitions.0003393.cds.aln.raxml.out	N6	69	gnl_Aspof_V1_evm.model.AsparagusV1_03.26	gnl_Aspof_V1_evm.model.AsparagusV1_08.2438
syn_tree/RAxML_bipartitions.0003430.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_05.110	gnl_Aspof_V1_evm.model.AsparagusV1_07.1498
syn_tree/RAxML_bipartitions.0003435.cds.aln.raxml.out	N14	69	gnl_Aspof_V1_evm.model.AsparagusV1_04.3387	gnl_Aspof_V1_evm.model.AsparagusV1_08.35
syn_tree/RAxML_bipartitions.0003446.cds.aln.raxml.out	N6	96	gnl_Aspof_V1_evm.model.AsparagusV1_02.207	gnl_Aspof_V1_evm.model.AsparagusV1_08.3451
syn_tree/RAxML_bipartitions.0003470.cds.aln.raxml.out	N6	97	gnl_Aspof_V1_evm.model.AsparagusV1_05.85	gnl_Aspof_V1_evm.model.AsparagusV1_07.1570
syn_tree/RAxML_bipartitions.0003477.cds.aln.raxml.out	N6	83	gnl_Aspof_V1_evm.model.AsparagusV1_02.2045	gnl_Aspof_V1_evm.model.AsparagusV1_08.3111
syn_tree/RAxML_bipartitions.0003482.cds.aln.raxml.out	N7	97	gnl_Aspof_V1_evm.model.AsparagusV1_03.813	gnl_Aspof_V1_evm.model.AsparagusV1_07.3100
syn_tree/RAxML_bipartitions.0003482.cds.aln.raxml.out	N7	97	gnl_Aspof_V1_evm.model.AsparagusV1_03.814	gnl_Aspof_V1_evm.model.AsparagusV1_07.3100
syn_tree/RAxML_bipartitions.0003485.cds.aln.raxml.out	N6	53	gnl_Aspof_V1_evm.model.AsparagusV1_03.1406	gnl_Aspof_V1_evm.model.AsparagusV1_07.3682
syn_tree/RAxML_bipartitions.0003494.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.1113	gnl_Aspof_V1_evm.model.AsparagusV1_07.3854
syn_tree/RAxML_bipartitions.0003508.cds.aln.raxml.out	N15	61	gnl_Aspof_V1_evm.model.AsparagusV1_04.901	gnl_Aspof_V1_evm.model.AsparagusV1_07.2181
syn_tree/RAxML_bipartitions.0003520.cds.aln.raxml.out	N6	57	gnl_Aspof_V1_evm.model.AsparagusV1_06.388	gnl_Aspof_V1_evm.model.AsparagusV1_08.2677
syn_tree/RAxML_bipartitions.0003523.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_06.1933	gnl_Aspof_V1_evm.model.AsparagusV1_07.3480
syn_tree/RAxML_bipartitions.0003549.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_03.1605	gnl_Aspof_V1_evm.model.AsparagusV1_07.3718
syn_tree/RAxML_bipartitions.0003553.cds.aln.raxml.out	N6	86	gnl_Aspof_V1_evm.model.AsparagusV1_01.838	gnl_Aspof_V1_evm.model.AsparagusV1_07.2065
syn_tree/RAxML_bipartitions.0003599.cds.aln.raxml.out	N6	96	gnl_Aspof_V1_evm.model.AsparagusV1_03.477	gnl_Aspof_V1_evm.model.AsparagusV1_07.3299
syn_tree/RAxML_bipartitions.0003602.cds.aln.raxml.out	N14	40	gnl_Aspof_V1_evm.model.AsparagusV1_05.1423	gnl_Aspof_V1_evm.model.AsparagusV1_05.2209
syn_tree/RAxML_bipartitions.0003603.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_05.943	gnl_Aspof_V1_evm.model.AsparagusV1_07.951
syn_tree/RAxML_bipartitions.0003610.cds.aln.raxml.out	N17	52	gnl_Aspof_V1_evm.model.AsparagusV1_04.1865	gnl_Aspof_V1_evm.model.AsparagusV1_10.1418
syn_tree/RAxML_bipartitions.0003612.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.1060	gnl_Aspof_V1_evm.model.AsparagusV1_09.1346
syn_tree/RAxML_bipartitions.0003647.cds.aln.raxml.out	N6	87	gnl_Aspof_V1_evm.model.AsparagusV1_01.220	gnl_Aspof_V1_evm.model.AsparagusV1_05.2988
syn_tree/RAxML_bipartitions.0003664.cds.aln.raxml.out	N6	87	gnl_Aspof_V1_evm.model.AsparagusV1_02.303	gnl_Aspof_V1_evm.model.AsparagusV1_08.3379
syn_tree/RAxML_bipartitions.0003686.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_04.253	gnl_Aspof_V1_evm.model.AsparagusV1_10.1866
syn_tree/RAxML_bipartitions.0003729.cds.aln.raxml.out	N6	84	gnl_Aspof_V1_evm.model.AsparagusV1_04.3042	gnl_Aspof_V1_evm.model.AsparagusV1_10.1105
syn_tree/RAxML_bipartitions.0003764.cds.aln.raxml.out	N14	68	gnl_Aspof_V1_evm.model.AsparagusV1_07.791	gnl_Aspof_V1_evm.model.AsparagusV1_08.3283
syn_tree/RAxML_bipartitions.0003770.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_06.1874	gnl_Aspof_V1_evm.model.AsparagusV1_07.3423
syn_tree/RAxML_bipartitions.0003774.cds.aln.raxml.out	N6	88	gnl_Aspof_V1_evm.model.AsparagusV1_06.18	gnl_Aspof_V1_evm.model.AsparagusV1_08.2957
syn_tree/RAxML_bipartitions.0003776.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_05.263	gnl_Aspof_V1_evm.model.AsparagusV1_07.103
syn_tree/RAxML_bipartitions.0003801.cds.aln.raxml.out	N6	72	gnl_Aspof_V1_evm.model.AsparagusV1_05.341	gnl_Aspof_V1_evm.model.AsparagusV1_07.189
syn_tree/RAxML_bipartitions.0003806.cds.aln.raxml.out	N6	39	gnl_Aspof_V1_evm.model.AsparagusV1_04.3160	gnl_Aspof_V1_evm.model.AsparagusV1_10.820
syn_tree/RAxML_bipartitions.0003815.cds.aln.raxml.out	N14	49	gnl_Aspof_V1_evm.model.AsparagusV1_02.2149	gnl_Aspof_V1_evm.model.AsparagusV1_07.1430
syn_tree/RAxML_bipartitions.0003818.cds.aln.raxml.out	N6	98	gnl_Aspof_V1_evm.model.AsparagusV1_01.2225	gnl_Aspof_V1_evm.model.AsparagusV1_06.795
syn_tree/RAxML_bipartitions.0003821.cds.aln.raxml.out	N7	67	gnl_Aspof_V1_evm.model.AsparagusV1_03.436	gnl_Aspof_V1_evm.model.AsparagusV1_07.3350
syn_tree/RAxML_bipartitions.0003832.cds.aln.raxml.out	N6	96	gnl_Aspof_V1_evm.model.AsparagusV1_02.268	gnl_Aspof_V1_evm.model.AsparagusV1_08.3411
syn_tree/RAxML_bipartitions.0003834.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.299	gnl_Aspof_V1_evm.model.AsparagusV1_08.3377
syn_tree/RAxML_bipartitions.0003853.cds.aln.raxml.out	N6	65	gnl_Aspof_V1_evm.model.AsparagusV1_05.363	gnl_Aspof_V1_evm.model.AsparagusV1_07.226
syn_tree/RAxML_bipartitions.0003863.cds.aln.raxml.out	N7	98	gnl_Aspof_V1_evm.model.AsparagusV1_04.811	gnl_Aspof_V1_evm.model.AsparagusV1_10.1668
syn_tree/RAxML_bipartitions.0003875.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.1097	gnl_Aspof_V1_evm.model.AsparagusV1_07.3833
syn_tree/RAxML_bipartitions.0003883.cds.aln.raxml.out	N6	73	gnl_Aspof_V1_evm.model.AsparagusV1_03.3079	gnl_Aspof_V1_evm.model.AsparagusV1_08.781
syn_tree/RAxML_bipartitions.0003885.cds.aln.raxml.out	N8	70	gnl_Aspof_V1_evm.model.AsparagusV1_05.1559	gnl_Aspof_V1_evm.model.AsparagusV1_05.3124
syn_tree/RAxML_bipartitions.0003885.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.3372	gnl_Aspof_V1_evm.model.AsparagusV1_05.1559
syn_tree/RAxML_bipartitions.0003922.cds.aln.raxml.out	N6	53	gnl_Aspof_V1_evm.model.AsparagusV1_02.863	gnl_Aspof_V1_evm.model.AsparagusV1_09.3
syn_tree/RAxML_bipartitions.0003925.cds.aln.raxml.out	N7	98	gnl_Aspof_V1_evm.model.AsparagusV1_02.848	gnl_Aspof_V1_evm.model.AsparagusV1_09.24
syn_tree/RAxML_bipartitions.0003954.cds.aln.raxml.out	N6	51	gnl_Aspof_V1_evm.model.AsparagusV1_01.2389	gnl_Aspof_V1_evm.model.AsparagusV1_06.918
syn_tree/RAxML_bipartitions.0004015.cds.aln.raxml.out	N6	85	gnl_Aspof_V1_evm.model.AsparagusV1_02.674	gnl_Aspof_V1_evm.model.AsparagusV1_09.721
syn_tree/RAxML_bipartitions.0004056.cds.aln.raxml.out	N15	55	gnl_Aspof_V1_evm.model.AsparagusV1_02.2274	gnl_Aspof_V1_evm.model.AsparagusV1_07.1046
syn_tree/RAxML_bipartitions.0004085.cds.aln.raxml.out	N6	85	gnl_Aspof_V1_evm.model.AsparagusV1_06.172	gnl_Aspof_V1_evm.model.AsparagusV1_08.2549
syn_tree/RAxML_bipartitions.0004098.cds.aln.raxml.out	N16	4	gnl_Aspof_V1_evm.model.AsparagusV1_05.2384	gnl_Aspof_V1_evm.model.AsparagusV1_05.3532
syn_tree/RAxML_bipartitions.0004103.cds.aln.raxml.out	N6	83	gnl_Aspof_V1_evm.model.AsparagusV1_01.382	gnl_Aspof_V1_evm.model.AsparagusV1_05.2734
syn_tree/RAxML_bipartitions.0004114.cds.aln.raxml.out	N6	67	gnl_Aspof_V1_evm.model.AsparagusV1_03.1665	gnl_Aspof_V1_evm.model.AsparagusV1_07.3553
syn_tree/RAxML_bipartitions.0004140.cds.aln.raxml.out	N6	95	gnl_Aspof_V1_evm.model.AsparagusV1_02.980	gnl_Aspof_V1_evm.model.AsparagusV1_09.215
syn_tree/RAxML_bipartitions.0004207.cds.aln.raxml.out	N6	72	gnl_Aspof_V1_evm.model.AsparagusV1_01.2274	gnl_Aspof_V1_evm.model.AsparagusV1_06.828
